0.025977788493037224,9.0,9.0,12.0,9.0,4.0,7.0,12.0,12.0,12.0,7.0,7.0,2.0,14.0,2.0,2.0,2.0,2.0,3.0,4.0,6.0,10.0,16.0,6.0,10.0,4.0,4.0,7.0,14.0,2.0,14.0,2.0,7.0,7.0,2.0,14.0,2.0,16.0,14.0,14.0,12.0,12.0,12.0,12.0,12.0,4.0,16.0,16.0,16.0,1.0,4.0,14.0,2.0,14.0,2.0,14.0,4.0,4.0,12.0,4.0,12.0,4.0,4.0,2.0,14.0,3.0,16.0,6.0,10.0,4.0,12.0,16.0,3.0,3.0,15.0,12.0,3.0,3.0,3.0,13.0,13.0,8.0,8.0,8.0,3.0,8.0,13.0,1.0,1.0,1.0,13.0,13.0,8.0,3.0,16.0,4.0,11.0,11.0,5.0,5.0,5.0,0.24150253469625205,0.26385772459070894,0.28488323776281893,0.36674146098229854,0.4422837197706309,0.7441203357433724,1.0
0.014378546737134457,6.0,11.0,1.0,11.0,10.0,6.0,15.0,1.0,1.0,1.0,16.0,2.0,12.0,16.0,16.0,3.0,2.0,12.0,16.0,1.0,15.0,16.0,1.0,6.0,4.0,3.0,4.0,4.0,15.0,3.0,3.0,10.0,3.0,12.0,12.0,2.0,3.0,16.0,3.0,5.0,5.0,5.0,5.0,11.0,11.0,10.0,6.0,5.0,10.0,10.0,1.0,15.0,1.0,16.0,16.0,12.0,4.0,12.0,12.0,4.0,7.0,9.0,7.0,9.0,2.0,14.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,6.0,10.0,5.0,16.0,5.0,6.0,16.0,11.0,11.0,11.0,6.0,5.0,10.0,16.0,4.0,12.0,16.0,4.0,1.0,12.0,16.0,15.0,4.0,4.0,4.0,4.0,9.0,0.30121250797702687,0.3414167198468418,0.37194213997021996,0.44575622208040905,0.5628589661774103,0.8239736226334841,1.0
0.010988513007760048,14.0,14.0,14.0,2.0,14.0,3.0,8.0,8.0,8.0,8.0,13.0,3.0,13.0,3.0,13.0,12.0,15.0,1.0,15.0,15.0,6.0,16.0,4.0,10.0,6.0,6.0,10.0,11.0,11.0,11.0,16.0,16.0,16.0,4.0,3.0,11.0,11.0,5.0,11.0,11.0,11.0,10.0,6.0,1.0,1.0,6.0,1.0,12.0,4.0,1.0,16.0,16.0,15.0,12.0,12.0,4.0,16.0,12.0,16.0,16.0,6.0,2.0,16.0,1.0,10.0,4.0,4.0,15.0,12.0,16.0,4.0,2.0,4.0,12.0,4.0,12.0,12.0,4.0,7.0,7.0,7.0,14.0,2.0,14.0,2.0,2.0,12.0,7.0,7.0,2.0,16.0,6.0,13.0,3.0,3.0,13.0,3.0,8.0,13.0,13.0,0.28695556533216016,0.34260888693356806,0.38440387153541583,0.46689397272327315,0.6169159700835903,0.8418389793224815,1.0
0.006971791386604309,13.0,16.0,16.0,12.0,1.0,15.0,10.0,16.0,4.0,16.0,4.0,12.0,4.0,16.0,1.0,12.0,16.0,16.0,12.0,4.0,16.0,6.0,15.0,5.0,5.0,5.0,5.0,10.0,10.0,6.0,6.0,4.0,10.0,16.0,12.0,16.0,1.0,4.0,14.0,14.0,12.0,14.0,14.0,7.0,7.0,4.0,9.0,4.0,7.0,7.0,6.0,12.0,15.0,16.0,10.0,4.0,7.0,9.0,9.0,9.0,7.0,14.0,14.0,14.0,2.0,14.0,2.0,14.0,14.0,2.0,2.0,2.0,2.0,16.0,16.0,12.0,16.0,4.0,16.0,4.0,16.0,12.0,4.0,16.0,12.0,4.0,16.0,12.0,16.0,1.0,4.0,15.0,6.0,10.0,16.0,12.0,4.0,4.0,12.0,12.0,0.3018326341355708,0.35603886067564583,0.40086111724442486,0.48090086111724434,0.6192316184588212,0.8395893133141974,1.0
0.01472553238272667,9.0,9.0,9.0,2.0,2.0,2.0,16.0,16.0,5.0,5.0,15.0,15.0,11.0,15.0,15.0,16.0,5.0,12.0,12.0,16.0,5.0,5.0,10.0,5.0,5.0,6.0,5.0,10.0,6.0,4.0,4.0,12.0,12.0,4.0,12.0,12.0,9.0,9.0,9.0,7.0,7.0,7.0,14.0,14.0,14.0,1.0,2.0,1.0,16.0,12.0,16.0,4.0,10.0,4.0,16.0,3.0,15.0,12.0,15.0,15.0,15.0,10.0,6.0,10.0,6.0,16.0,10.0,10.0,11.0,11.0,11.0,5.0,5.0,5.0,16.0,16.0,16.0,4.0,12.0,5.0,5.0,11.0,11.0,5.0,5.0,6.0,6.0,6.0,10.0,15.0,6.0,15.0,10.0,10.0,6.0,1.0,16.0,15.0,12.0,16.0,0.2764774722059685,0.3188999414862494,0.36288277745270153,0.4496781743709773,0.5770431051297057,0.761556465769456,1.0
0.018610520288348198,1.0,16.0,16.0,14.0,4.0,4.0,2.0,2.0,2.0,14.0,2.0,2.0,2.0,7.0,7.0,9.0,9.0,9.0,9.0,7.0,12.0,12.0,2.0,16.0,16.0,12.0,14.0,14.0,14.0,9.0,14.0,14.0,7.0,4.0,7.0,12.0,12.0,12.0,16.0,16.0,16.0,6.0,1.0,4.0,12.0,10.0,16.0,14.0,7.0,14.0,9.0,9.0,9.0,9.0,9.0,12.0,16.0,16.0,16.0,4.0,12.0,16.0,15.0,12.0,4.0,16.0,6.0,10.0,16.0,12.0,4.0,16.0,12.0,4.0,4.0,12.0,16.0,16.0,4.0,4.0,4.0,4.0,16.0,16.0,16.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,11.0,11.0,6.0,6.0,6.0,6.0,6.0,0.2106551903242562,0.24597462343251472,0.2793648438079692,0.35096831639088827,0.45900422942791436,0.6727016398308232,1.0
0.004545088391751051,6.0,16.0,4.0,9.0,2.0,4.0,2.0,2.0,2.0,2.0,16.0,16.0,14.0,6.0,10.0,16.0,12.0,1.0,6.0,10.0,16.0,13.0,8.0,13.0,8.0,15.0,1.0,1.0,15.0,4.0,6.0,12.0,7.0,9.0,12.0,16.0,10.0,16.0,12.0,4.0,1.0,4.0,16.0,15.0,16.0,12.0,4.0,12.0,16.0,16.0,12.0,16.0,4.0,6.0,1.0,4.0,16.0,12.0,15.0,10.0,4.0,16.0,16.0,12.0,16.0,3.0,12.0,4.0,16.0,1.0,15.0,16.0,16.0,16.0,4.0,12.0,12.0,1.0,3.0,4.0,12.0,3.0,15.0,6.0,16.0,16.0,2.0,13.0,10.0,16.0,1.0,6.0,1.0,7.0,13.0,4.0,12.0,16.0,4.0,4.0,0.20756470756470768,0.23952523952523966,0.277920777920778,0.341841841841842,0.4460174460174464,0.6702416702416719,1.0
0.010770340450108051,16.0,3.0,1.0,12.0,6.0,10.0,4.0,15.0,16.0,1.0,15.0,16.0,16.0,16.0,6.0,10.0,12.0,4.0,16.0,16.0,3.0,1.0,8.0,16.0,12.0,8.0,12.0,2.0,3.0,1.0,1.0,10.0,8.0,1.0,1.0,4.0,4.0,12.0,15.0,16.0,3.0,6.0,10.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,16.0,4.0,4.0,12.0,16.0,1.0,12.0,16.0,16.0,4.0,16.0,1.0,3.0,8.0,8.0,13.0,1.0,1.0,1.0,1.0,5.0,5.0,11.0,11.0,15.0,15.0,6.0,15.0,1.0,6.0,12.0,1.0,5.0,16.0,1.0,10.0,6.0,15.0,10.0,11.0,5.0,16.0,1.0,15.0,15.0,15.0,12.0,5.0,5.0,10.0,0.2116078662443839,0.24232157324887682,0.27089931501804526,0.3385136628121087,0.44892096928629305,0.6947779332695,1.0
0.010870488360524178,10.0,5.0,16.0,1.0,4.0,2.0,3.0,16.0,16.0,6.0,16.0,3.0,10.0,6.0,10.0,10.0,6.0,5.0,6.0,16.0,16.0,10.0,4.0,12.0,10.0,1.0,12.0,4.0,1.0,1.0,15.0,16.0,12.0,16.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,16.0,1.0,15.0,16.0,6.0,16.0,16.0,16.0,4.0,3.0,5.0,10.0,16.0,16.0,16.0,16.0,12.0,4.0,16.0,16.0,16.0,4.0,13.0,3.0,6.0,1.0,16.0,16.0,16.0,2.0,6.0,3.0,11.0,3.0,12.0,4.0,10.0,3.0,4.0,1.0,16.0,16.0,16.0,12.0,3.0,15.0,5.0,6.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,0.21070995145631075,0.24423543689320396,0.2738925970873787,0.3315382281553399,0.44516080097087396,0.6876516990291265,1.0
0.02495209313929081,16.0,16.0,16.0,15.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,9.0,15.0,1.0,16.0,6.0,16.0,16.0,16.0,3.0,16.0,14.0,8.0,14.0,16.0,16.0,16.0,16.0,16.0,4.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,2.0,16.0,16.0,16.0,4.0,2.0,16.0,16.0,16.0,16.0,16.0,16.0,12.0,3.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,1.0,6.0,16.0,8.0,2.0,12.0,16.0,16.0,3.0,4.0,12.0,11.0,16.0,7.0,12.0,6.0,14.0,16.0,16.0,16.0,6.0,16.0,16.0,16.0,16.0,6.0,3.0,3.0,1.0,3.0,14.0,16.0,16.0,16.0,3.0,0.2194086064588509,0.2572321500120202,0.28856478884526005,0.3502684509976761,0.4757592755829795,0.712396826668804,1.0
